LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,Rhode Island,5 to 11,1999,Number,101281
State,Rhode Island,0 to 4,1999,Number,64271
State,Rhode Island,Total less than 18,2000,Number,248065
State,Rhode Island,0 to 4,2000,Number,63916
State,Rhode Island,5 to 11,2000,Number,101451
State,Rhode Island,12 to 14,2000,Number,41869
State,Rhode Island,15 to 17,2000,Number,40829
State,Rhode Island,Total less than 18,2000,Percent,1
State,Rhode Island,0 to 4,2000,Percent,0.26
State,Rhode Island,5 to 11,2000,Percent,0.41
State,Rhode Island,12 to 14,2000,Percent,0.17
State,Rhode Island,15 to 17,2000,Percent,0.16
State,Rhode Island,Total less than 18,2001,Percent,1
State,Rhode Island,0 to 4,2001,Percent,0.26
State,Rhode Island,5 to 11,2001,Percent,0.4
State,Rhode Island,12 to 14,2001,Percent,0.17
State,Rhode Island,15 to 17,2001,Percent,0.17
State,Rhode Island,Total less than 18,2001,Number,248296
State,Rhode Island,0 to 4,2001,Number,63460
State,Rhode Island,5 to 11,2001,Number,100544
State,Rhode Island,12 to 14,2001,Number,42944
State,Rhode Island,15 to 17,2001,Number,41348
State,Rhode Island,Total less than 18,2002,Number,248690
State,Rhode Island,0 to 4,2002,Number,63372
State,Rhode Island,5 to 11,2002,Number,98601
State,Rhode Island,12 to 14,2002,Number,44498
State,Rhode Island,15 to 17,2002,Number,42219
State,Rhode Island,Total less than 18,2002,Percent,1
State,Rhode Island,0 to 4,2002,Percent,0.25
State,Rhode Island,5 to 11,2002,Percent,0.4
State,Rhode Island,12 to 14,2002,Percent,0.18
State,Rhode Island,15 to 17,2002,Percent,0.17
State,Rhode Island,Total less than 18,2003,Percent,1
State,Rhode Island,0 to 4,2003,Percent,0.26
State,Rhode Island,5 to 11,2003,Percent,0.39
State,Rhode Island,12 to 14,2003,Percent,0.18
State,Rhode Island,15 to 17,2003,Percent,0.17
State,Rhode Island,Total less than 18,2003,Number,248075
State,Rhode Island,0 to 4,2003,Number,63289
State,Rhode Island,5 to 11,2003,Number,96797
State,Rhode Island,12 to 14,2003,Number,45251
State,Rhode Island,15 to 17,2003,Number,42738
State,Rhode Island,Total less than 18,2004,Number,246228
State,Rhode Island,0 to 4,2004,Number,63118
State,Rhode Island,5 to 11,2004,Number,94368
State,Rhode Island,12 to 14,2004,Number,45233
State,Rhode Island,15 to 17,2004,Number,43509
State,Rhode Island,Total less than 18,2005,Percent,1
State,Rhode Island,0 to 4,2005,Percent,0.25
State,Rhode Island,5 to 11,2005,Percent,0.38
State,Rhode Island,12 to 14,2005,Percent,0.18
State,Rhode Island,15 to 17,2005,Percent,0.18
State,Rhode Island,Total less than 18,2004,Percent,1
State,Rhode Island,0 to 4,2004,Percent,0.26
State,Rhode Island,5 to 11,2004,Percent,0.38
State,Rhode Island,12 to 14,2004,Percent,0.18
State,Rhode Island,15 to 17,2004,Percent,0.18
State,Rhode Island,Total less than 18,2005,Number,241932
State,Rhode Island,0 to 4,2005,Number,61665
State,Rhode Island,5 to 11,2005,Number,91802
State,Rhode Island,12 to 14,2005,Number,43792
State,Rhode Island,15 to 17,2005,Number,44673
State,Rhode Island,Total less than 18,2006,Number,237348
State,Rhode Island,0 to 4,2006,Number,60286
State,Rhode Island,5 to 11,2006,Number,89430
State,Rhode Island,12 to 14,2006,Number,42515
State,Rhode Island,15 to 17,2006,Number,45117
State,Rhode Island,Total less than 18,2007,Number,233655
State,Rhode Island,0 to 4,2007,Number,59745
State,Rhode Island,5 to 11,2007,Number,87456
State,Rhode Island,12 to 14,2007,Number,41533
State,Rhode Island,15 to 17,2007,Number,44921
State,Rhode Island,Total less than 18,2007,Percent,1
State,Rhode Island,0 to 4,2007,Percent,0.26
State,Rhode Island,5 to 11,2007,Percent,0.37
State,Rhode Island,12 to 14,2007,Percent,0.18
State,Rhode Island,15 to 17,2007,Percent,0.19
State,Rhode Island,Total less than 18,2006,Percent,1
State,Rhode Island,0 to 4,2006,Percent,0.25
State,Rhode Island,5 to 11,2006,Percent,0.38
State,Rhode Island,12 to 14,2006,Percent,0.18
State,Rhode Island,15 to 17,2006,Percent,0.19
State,Rhode Island,Total less than 18,2008,Number,229798
State,Rhode Island,0 to 4,2008,Number,59081
State,Rhode Island,5 to 11,2008,Number,86544
State,Rhode Island,12 to 14,2008,Number,40404
State,Rhode Island,15 to 17,2008,Number,43769
State,Rhode Island,Total less than 18,2008,Percent,1
State,Rhode Island,0 to 4,2008,Percent,0.26
State,Rhode Island,5 to 11,2008,Percent,0.38
State,Rhode Island,12 to 14,2008,Percent,0.18
State,Rhode Island,15 to 17,2008,Percent,0.19
State,Rhode Island,0 to 4,2013,Percent,0.26
State,Rhode Island,15 to 17,2013,Percent,0.18
State,Rhode Island,12 to 14,2013,Percent,0.17
State,Rhode Island,Total less than 18,2013,Number,214325
State,Rhode Island,Total less than 18,2013,Percent,1
State,Rhode Island,5 to 11,2013,Percent,0.39
State,Rhode Island,0 to 4,2013,Number,54983
State,Rhode Island,12 to 14,2013,Number,37197
State,Rhode Island,15 to 17,2013,Number,39163
State,Rhode Island,5 to 11,2013,Number,82982
State,Rhode Island,Total less than 18,2009,Percent,1
State,Rhode Island,0 to 4,2009,Percent,0.26
State,Rhode Island,5 to 11,2009,Percent,0.38
State,Rhode Island,12 to 14,2009,Percent,0.17
State,Rhode Island,15 to 17,2009,Percent,0.19
State,Rhode Island,Total less than 18,2009,Number,225902
State,Rhode Island,0 to 4,2009,Number,57731
State,Rhode Island,5 to 11,2009,Number,86026
State,Rhode Island,12 to 14,2009,Number,39294
State,Rhode Island,15 to 17,2009,Number,42851
State,Rhode Island,5 to 11,2010,Number,85341
State,Rhode Island,15 to 17,2010,Number,42026
State,Rhode Island,Total less than 18,2010,Number,223261
State,Rhode Island,12 to 14,2010,Number,38612
State,Rhode Island,0 to 4,2010,Number,57282
State,Rhode Island,12 to 14,2010,Percent,0.17
State,Rhode Island,15 to 17,2010,Percent,0.19
State,Rhode Island,5 to 11,2010,Percent,0.38
State,Rhode Island,Total less than 18,2010,Percent,1
State,Rhode Island,0 to 4,2010,Percent,0.26
State,Rhode Island,Total less than 18,2015,Percent,1
State,Rhode Island,5 to 11,2015,Percent,0.38
State,Rhode Island,0 to 4,2015,Percent,0.26
State,Rhode Island,Total less than 18,2015,Number,210304
State,Rhode Island,15 to 17,2015,Number,38448
State,Rhode Island,5 to 11,2015,Number,80665
State,Rhode Island,15 to 17,2015,Percent,0.18
State,Rhode Island,12 to 14,2015,Percent,0.17
State,Rhode Island,0 to 4,2015,Number,54731
State,Rhode Island,12 to 14,2015,Number,36460
State,Rhode Island,0 to 4,2011,Percent,0.26
State,Rhode Island,12 to 14,2011,Percent,0.17
State,Rhode Island,15 to 17,2011,Percent,0.19
State,Rhode Island,5 to 11,2011,Percent,0.38
State,Rhode Island,5 to 11,2011,Number,84691
State,Rhode Island,15 to 17,2011,Number,40915
State,Rhode Island,Total less than 18,2011,Number,220149
State,Rhode Island,Total less than 18,2011,Percent,1
State,Rhode Island,12 to 14,2011,Number,38135
State,Rhode Island,0 to 4,2011,Number,56408
State,Rhode Island,12 to 14,2012,Number,37661
State,Rhode Island,15 to 17,2012,Number,39903
State,Rhode Island,5 to 11,2012,Number,83785
State,Rhode Island,Total less than 18,2012,Number,217071
State,Rhode Island,Total less than 18,2012,Percent,1
State,Rhode Island,5 to 11,2012,Percent,0.39
State,Rhode Island,0 to 4,2012,Number,55722
State,Rhode Island,0 to 4,2012,Percent,0.26
State,Rhode Island,15 to 17,2012,Percent,0.18
State,Rhode Island,12 to 14,2012,Percent,0.17
State,Rhode Island,12 to 14,2014,Number,36720
State,Rhode Island,15 to 17,2014,Number,38814
State,Rhode Island,5 to 11,2014,Number,81821
State,Rhode Island,Total less than 18,2014,Number,212233
State,Rhode Island,Total less than 18,2014,Percent,1
State,Rhode Island,5 to 11,2014,Percent,0.39
State,Rhode Island,15 to 17,2014,Percent,0.18
State,Rhode Island,12 to 14,2014,Percent,0.17
State,Rhode Island,0 to 4,2014,Number,54878
State,Rhode Island,0 to 4,2016,Percent,0.26
State,Rhode Island,Total less than 18,2016,Number,208770
State,Rhode Island,15 to 17,2016,Number,37995
State,Rhode Island,5 to 11,2016,Number,79800
State,Rhode Island,15 to 17,2016,Percent,0.18
State,Rhode Island,12 to 14,2016,Percent,0.17
State,Rhode Island,0 to 4,2016,Number,54715
State,Rhode Island,12 to 14,2016,Number,36260
State,Rhode Island,0 to 4,2014,Percent,0.26
State,Rhode Island,Total less than 18,2016,Percent,1
State,Rhode Island,5 to 11,2016,Percent,0.38
State,Rhode Island,15 to 17,2017,Number,37590
State,Rhode Island,5 to 11,2017,Number,78845
State,Rhode Island,Total less than 18,2017,Number,207332
State,Rhode Island,Total less than 18,2017,Percent,1
State,Rhode Island,5 to 11,2017,Percent,0.38
State,Rhode Island,15 to 17,2017,Percent,0.18
State,Rhode Island,12 to 14,2017,Percent,0.17
State,Rhode Island,0 to 4,2017,Percent,0.26
State,Rhode Island,0 to 4,2017,Number,54761
State,Rhode Island,12 to 14,2017,Number,36136
State,South Carolina,12 to 14,2017,Number,185725
State,South Carolina,0 to 4,2017,Number,293653
State,South Carolina,0 to 4,2017,Percent,0.27
State,South Carolina,12 to 14,2017,Percent,0.17
State,South Carolina,15 to 17,2017,Percent,0.17
State,South Carolina,5 to 11,2017,Percent,0.39
State,South Carolina,Total less than 18,2017,Percent,1
State,South Carolina,Total less than 18,2017,Number,1104674
State,South Carolina,5 to 11,2017,Number,435994
State,South Carolina,15 to 17,2017,Number,189302
State,South Carolina,5 to 11,2016,Percent,0.4
State,South Carolina,Total less than 18,2016,Percent,1
State,South Carolina,0 to 4,2014,Percent,0.27
State,South Carolina,12 to 14,2016,Number,183395
State,South Carolina,0 to 4,2016,Number,291874
State,South Carolina,12 to 14,2016,Percent,0.17
State,South Carolina,15 to 17,2016,Percent,0.17
State,South Carolina,5 to 11,2016,Number,434209
State,South Carolina,15 to 17,2016,Number,188592
State,South Carolina,Total less than 18,2016,Number,1098070
State,South Carolina,0 to 4,2016,Percent,0.27
State,South Carolina,0 to 4,2014,Number,289522
State,South Carolina,12 to 14,2014,Percent,0.17
State,South Carolina,15 to 17,2014,Percent,0.17
State,South Carolina,5 to 11,2014,Percent,0.39
State,South Carolina,Total less than 18,2014,Percent,1
State,South Carolina,Total less than 18,2014,Number,1083222
State,South Carolina,5 to 11,2014,Number,427703
State,South Carolina,15 to 17,2014,Number,181126
State,South Carolina,12 to 14,2014,Number,184871
State,South Carolina,12 to 14,2012,Percent,0.17
State,South Carolina,15 to 17,2012,Percent,0.17
State,South Carolina,0 to 4,2012,Percent,0.27
State,South Carolina,0 to 4,2012,Number,294751
State,South Carolina,5 to 11,2012,Percent,0.39
State,South Carolina,Total less than 18,2012,Percent,1
State,South Carolina,Total less than 18,2012,Number,1076751
State,South Carolina,5 to 11,2012,Number,421201
State,South Carolina,15 to 17,2012,Number,178659
State,South Carolina,12 to 14,2012,Number,182140
State,South Carolina,0 to 4,2011,Number,298873
State,South Carolina,12 to 14,2011,Number,178115
State,South Carolina,Total less than 18,2011,Percent,1
State,South Carolina,Total less than 18,2011,Number,1076350
State,South Carolina,15 to 17,2011,Number,180480
State,South Carolina,5 to 11,2011,Number,418882
State,South Carolina,5 to 11,2011,Percent,0.39
State,South Carolina,15 to 17,2011,Percent,0.17
State,South Carolina,12 to 14,2011,Percent,0.17
State,South Carolina,0 to 4,2011,Percent,0.28
State,South Carolina,12 to 14,2015,Number,183197
State,South Carolina,0 to 4,2015,Number,290566
State,South Carolina,12 to 14,2015,Percent,0.17
State,South Carolina,15 to 17,2015,Percent,0.17
State,South Carolina,5 to 11,2015,Number,431834
State,South Carolina,15 to 17,2015,Number,185939
State,South Carolina,Total less than 18,2015,Number,1091536
State,South Carolina,0 to 4,2015,Percent,0.27
State,South Carolina,5 to 11,2015,Percent,0.4
State,South Carolina,Total less than 18,2015,Percent,1
State,South Carolina,0 to 4,2010,Percent,0.28
State,South Carolina,Total less than 18,2010,Percent,1
State,South Carolina,5 to 11,2010,Percent,0.39
State,South Carolina,15 to 17,2010,Percent,0.17
State,South Carolina,12 to 14,2010,Percent,0.16
State,South Carolina,0 to 4,2010,Number,301642
State,South Carolina,12 to 14,2010,Number,176238
State,South Carolina,Total less than 18,2010,Number,1079537
State,South Carolina,15 to 17,2010,Number,184261
State,South Carolina,5 to 11,2010,Number,417396
State,South Carolina,Total less than 18,2009,Number,1079729
State,South Carolina,0 to 4,2009,Number,302351
State,South Carolina,5 to 11,2009,Number,413621
State,South Carolina,12 to 14,2009,Number,176343
State,South Carolina,15 to 17,2009,Number,187414
State,South Carolina,Total less than 18,2009,Percent,1
State,South Carolina,0 to 4,2009,Percent,0.28
State,South Carolina,5 to 11,2009,Percent,0.38
State,South Carolina,12 to 14,2009,Percent,0.16
State,South Carolina,15 to 17,2009,Percent,0.17
State,South Carolina,5 to 11,2013,Number,423682
State,South Carolina,15 to 17,2013,Number,178914
State,South Carolina,12 to 14,2013,Number,184539
State,South Carolina,0 to 4,2013,Number,290518
State,South Carolina,5 to 11,2013,Percent,0.39
State,South Carolina,Total less than 18,2013,Percent,1
State,South Carolina,Total less than 18,2013,Number,1077653
State,South Carolina,12 to 14,2013,Percent,0.17
State,South Carolina,15 to 17,2013,Percent,0.17
State,South Carolina,0 to 4,2013,Percent,0.27
State,South Carolina,Total less than 18,2008,Percent,1
State,South Carolina,0 to 4,2008,Percent,0.28
State,South Carolina,5 to 11,2008,Percent,0.38
State,South Carolina,12 to 14,2008,Percent,0.16
State,South Carolina,15 to 17,2008,Percent,0.18
State,South Carolina,Total less than 18,2008,Number,1074116
State,South Carolina,0 to 4,2008,Number,299731
State,South Carolina,5 to 11,2008,Number,407028
State,South Carolina,12 to 14,2008,Number,176979
State,South Carolina,15 to 17,2008,Number,190378
State,South Carolina,Total less than 18,2006,Percent,1
State,South Carolina,0 to 4,2006,Percent,0.27
State,South Carolina,5 to 11,2006,Percent,0.38
State,South Carolina,12 to 14,2006,Percent,0.17
State,South Carolina,15 to 17,2006,Percent,0.18
State,South Carolina,Total less than 18,2007,Percent,1
State,South Carolina,0 to 4,2007,Percent,0.27
State,South Carolina,5 to 11,2007,Percent,0.38
State,South Carolina,12 to 14,2007,Percent,0.17
State,South Carolina,15 to 17,2007,Percent,0.18
State,South Carolina,Total less than 18,2007,Number,1064190
State,South Carolina,0 to 4,2007,Number,291718
State,South Carolina,5 to 11,2007,Number,401051
State,South Carolina,12 to 14,2007,Number,178509
State,South Carolina,15 to 17,2007,Number,192912
State,South Carolina,Total less than 18,2006,Number,1050042
State,South Carolina,0 to 4,2006,Number,283666
State,South Carolina,5 to 11,2006,Number,394935
State,South Carolina,12 to 14,2006,Number,180229
State,South Carolina,15 to 17,2006,Number,191212
State,South Carolina,Total less than 18,2005,Number,1036941
State,South Carolina,0 to 4,2005,Number,279623
State,South Carolina,5 to 11,2005,Number,388385
State,South Carolina,12 to 14,2005,Number,183088
State,South Carolina,15 to 17,2005,Number,185845
State,South Carolina,Total less than 18,2004,Percent,1
State,South Carolina,0 to 4,2004,Percent,0.27
State,South Carolina,5 to 11,2004,Percent,0.38
State,South Carolina,12 to 14,2004,Percent,0.18
State,South Carolina,15 to 17,2004,Percent,0.17
State,South Carolina,Total less than 18,2005,Percent,1
State,South Carolina,0 to 4,2005,Percent,0.27
State,South Carolina,5 to 11,2005,Percent,0.37
State,South Carolina,12 to 14,2005,Percent,0.18
State,South Carolina,15 to 17,2005,Percent,0.18
State,South Carolina,Total less than 18,2004,Number,1029111
State,South Carolina,0 to 4,2004,Number,277529
State,South Carolina,5 to 11,2004,Number,386743
State,South Carolina,12 to 14,2004,Number,186144
State,South Carolina,15 to 17,2004,Number,178695
State,South Carolina,Total less than 18,2003,Number,1023785
State,South Carolina,0 to 4,2003,Number,274275
State,South Carolina,5 to 11,2003,Number,389556
State,South Carolina,12 to 14,2003,Number,185396
State,South Carolina,15 to 17,2003,Number,174558
State,South Carolina,Total less than 18,2003,Percent,1
State,South Carolina,0 to 4,2003,Percent,0.27
State,South Carolina,5 to 11,2003,Percent,0.38
State,South Carolina,12 to 14,2003,Percent,0.18
State,South Carolina,15 to 17,2003,Percent,0.17
State,South Carolina,Total less than 18,2002,Percent,1
State,South Carolina,0 to 4,2002,Percent,0.27
State,South Carolina,5 to 11,2002,Percent,0.39
State,South Carolina,12 to 14,2002,Percent,0.18
State,South Carolina,15 to 17,2002,Percent,0.17
State,South Carolina,Total less than 18,2002,Number,1020531
State,South Carolina,0 to 4,2002,Number,272167
State,South Carolina,5 to 11,2002,Number,393922
State,South Carolina,12 to 14,2002,Number,181166
State,South Carolina,15 to 17,2002,Number,173276
State,South Carolina,Total less than 18,2001,Number,1016134
State,South Carolina,0 to 4,2001,Number,268388
State,South Carolina,5 to 11,2001,Number,401127
State,South Carolina,12 to 14,2001,Number,174846
State,South Carolina,15 to 17,2001,Number,171773
State,South Carolina,Total less than 18,2001,Percent,1
State,South Carolina,0 to 4,2001,Percent,0.26
State,South Carolina,5 to 11,2001,Percent,0.39
State,South Carolina,12 to 14,2001,Percent,0.17
State,South Carolina,15 to 17,2001,Percent,0.17
State,South Carolina,Total less than 18,2000,Percent,1
State,South Carolina,0 to 4,2000,Percent,0.26
State,South Carolina,5 to 11,2000,Percent,0.4
State,South Carolina,12 to 14,2000,Percent,0.17
State,South Carolina,15 to 17,2000,Percent,0.17
State,South Carolina,Total less than 18,2000,Number,1010641
State,South Carolina,0 to 4,2000,Number,264500
State,South Carolina,5 to 11,2000,Number,405270
State,South Carolina,12 to 14,2000,Number,170585
State,South Carolina,15 to 17,2000,Number,170286
State,South Carolina,0 to 4,1999,Number,262066
State,South Carolina,5 to 11,1999,Number,406121
State,South Carolina,Total less than 18,1999,Number,1007050
State,South Carolina,15 to 17,1999,Number,169924
State,South Carolina,12 to 14,1999,Number,168939
State,South Carolina,5 to 11,1999,Percent,0.4
State,South Carolina,12 to 14,1999,Percent,0.17
State,South Carolina,15 to 17,1999,Percent,0.17
State,South Carolina,Total less than 18,1999,Percent,1
State,South Carolina,0 to 4,1999,Percent,0.26
State,South Carolina,0 to 4,1998,Percent,0.26
State,South Carolina,12 to 14,1998,Percent,0.17
State,South Carolina,5 to 11,1998,Percent,0.4
State,South Carolina,0 to 4,1998,Number,261052
State,South Carolina,5 to 11,1998,Number,406116
State,South Carolina,12 to 14,1998,Number,167332
State,South Carolina,Total less than 18,1998,Number,1006371
State,South Carolina,15 to 17,1998,Number,171871
State,South Carolina,Total less than 18,1998,Percent,1
State,South Carolina,15 to 17,1998,Percent,0.17
State,South Carolina,0 to 4,1997,Number,261505
State,South Carolina,15 to 17,1997,Number,172085
State,South Carolina,Total less than 18,1997,Number,1001681
State,South Carolina,12 to 14,1997,Number,166097
State,South Carolina,5 to 11,1997,Number,401994
State,South Carolina,0 to 4,1997,Percent,0.26
State,South Carolina,5 to 11,1997,Percent,0.4
State,South Carolina,12 to 14,1997,Percent,0.17
State,South Carolina,15 to 17,1997,Percent,0.17
State,South Carolina,Total less than 18,1997,Percent,1
State,South Carolina,0 to 4,1996,Percent,0.27
State,South Carolina,12 to 14,1996,Percent,0.17
State,South Carolina,5 to 11,1996,Percent,0.4
State,South Carolina,Total less than 18,1996,Number,987576
State,South Carolina,15 to 17,1996,Number,168444
State,South Carolina,Total less than 18,1996,Percent,1
State,South Carolina,15 to 17,1996,Percent,0.17
State,South Carolina,0 to 4,1996,Number,262908
State,South Carolina,5 to 11,1996,Number,391901
State,South Carolina,12 to 14,1996,Number,164323
State,South Carolina,5 to 11,1995,Percent,0.39
State,South Carolina,0 to 4,1995,Percent,0.27
State,South Carolina,12 to 14,1995,Percent,0.17
State,South Carolina,15 to 17,1995,Percent,0.17
State,South Carolina,Total less than 18,1995,Percent,1
State,South Carolina,15 to 17,1995,Number,164739
State,South Carolina,Total less than 18,1995,Number,975884
State,South Carolina,12 to 14,1995,Number,164095
State,South Carolina,5 to 11,1995,Number,380358
State,South Carolina,0 to 4,1995,Number,266692
State,South Carolina,0 to 4,1994,Percent,0.28
State,South Carolina,12 to 14,1994,Percent,0.17
State,South Carolina,5 to 11,1994,Percent,0.38
State,South Carolina,0 to 4,1994,Number,271896
State,South Carolina,5 to 11,1994,Number,372881
State,South Carolina,12 to 14,1994,Number,164217
State,South Carolina,Total less than 18,1994,Number,969766
State,South Carolina,15 to 17,1994,Number,160772
State,South Carolina,Total less than 18,1994,Percent,1
State,South Carolina,15 to 17,1994,Percent,0.17
State,South Carolina,0 to 4,1993,Number,273197
State,South Carolina,Total less than 18,1993,Number,956951
State,South Carolina,15 to 17,1993,Number,156416
State,South Carolina,12 to 14,1993,Number,160695
State,South Carolina,5 to 11,1993,Number,366643
State,South Carolina,5 to 11,1993,Percent,0.38
State,South Carolina,12 to 14,1993,Percent,0.17
State,South Carolina,15 to 17,1993,Percent,0.16
State,South Carolina,Total less than 18,1993,Percent,1
State,South Carolina,0 to 4,1993,Percent,0.29
State,South Carolina,0 to 4,1992,Percent,0.29
State,South Carolina,5 to 11,1992,Percent,0.38
State,South Carolina,15 to 17,1992,Percent,0.16
State,South Carolina,12 to 14,1992,Percent,0.17
State,South Carolina,Total less than 18,1992,Percent,1
State,South Carolina,Total less than 18,1992,Number,947868
State,South Carolina,15 to 17,1992,Number,154494
State,South Carolina,0 to 4,1992,Number,272307
State,South Carolina,5 to 11,1992,Number,363815
State,South Carolina,12 to 14,1992,Number,157252
State,South Carolina,0 to 4,1991,Number,268362
State,South Carolina,5 to 11,1991,Number,362323
State,South Carolina,0 to 4,1991,Percent,0.29
State,South Carolina,5 to 11,1991,Percent,0.39
State,South Carolina,12 to 14,1991,Percent,0.16
State,South Carolina,15 to 17,1991,Percent,0.16
State,South Carolina,Total less than 18,1991,Percent,1
State,South Carolina,Total less than 18,1991,Number,936122
State,South Carolina,15 to 17,1991,Number,152402
State,South Carolina,12 to 14,1991,Number,153035
State,South Carolina,12 to 14,1990,Percent,0.16
State,South Carolina,5 to 11,1990,Percent,0.39
State,South Carolina,0 to 4,1990,Percent,0.28
State,South Carolina,0 to 4,1990,Number,261856
State,South Carolina,5 to 11,1990,Number,357582
State,South Carolina,12 to 14,1990,Number,148320
State,South Carolina,Total less than 18,1990,Number,921041
State,South Carolina,15 to 17,1990,Number,153283
State,South Carolina,Total less than 18,1990,Percent,1
State,South Carolina,15 to 17,1990,Percent,0.17
State,South Dakota,15 to 17,1990,Percent,0.15
State,South Dakota,Total less than 18,1990,Percent,1
State,South Dakota,15 to 17,1990,Number,29992
State,South Dakota,Total less than 18,1990,Number,199453
State,South Dakota,12 to 14,1990,Number,31988
State,South Dakota,5 to 11,1990,Number,82353
State,South Dakota,0 to 4,1990,Number,55120
State,South Dakota,0 to 4,1990,Percent,0.28
State,South Dakota,12 to 14,1990,Percent,0.16
State,South Dakota,5 to 11,1990,Percent,0.41
State,South Dakota,12 to 14,1991,Number,33501
State,South Dakota,15 to 17,1991,Number,30945
State,South Dakota,Total less than 18,1991,Number,201749
State,South Dakota,Total less than 18,1991,Percent,1
State,South Dakota,15 to 17,1991,Percent,0.15
State,South Dakota,12 to 14,1991,Percent,0.17
State,South Dakota,5 to 11,1991,Percent,0.41
State,South Dakota,0 to 4,1991,Percent,0.27
State,South Dakota,5 to 11,1991,Number,82730
State,South Dakota,0 to 4,1991,Number,54573
State,South Dakota,12 to 14,1992,Number,35588
State,South Dakota,5 to 11,1992,Number,83485
State,South Dakota,0 to 4,1992,Number,54906
State,South Dakota,15 to 17,1992,Number,32653
State,South Dakota,Total less than 18,1992,Number,206632
State,South Dakota,Total less than 18,1992,Percent,1
State,South Dakota,12 to 14,1992,Percent,0.17
State,South Dakota,15 to 17,1992,Percent,0.16
State,South Dakota,5 to 11,1992,Percent,0.4
State,South Dakota,0 to 4,1992,Percent,0.27
State,South Dakota,Total less than 18,1993,Percent,1
State,South Dakota,15 to 17,1993,Percent,0.16
State,South Dakota,12 to 14,1993,Percent,0.18
State,South Dakota,0 to 4,1993,Percent,0.26
State,South Dakota,5 to 11,1993,Percent,0.4
State,South Dakota,5 to 11,1993,Number,82982
State,South Dakota,12 to 14,1993,Number,36966
State,South Dakota,15 to 17,1993,Number,33732
State,South Dakota,Total less than 18,1993,Number,207975
State,South Dakota,0 to 4,1993,Number,54295
State,South Dakota,15 to 17,1994,Percent,0.17
State,South Dakota,Total less than 18,1994,Percent,1
State,South Dakota,15 to 17,1994,Number,35182
State,South Dakota,Total less than 18,1994,Number,208443
State,South Dakota,12 to 14,1994,Number,37745
State,South Dakota,5 to 11,1994,Number,82187
State,South Dakota,0 to 4,1994,Number,53329
State,South Dakota,5 to 11,1994,Percent,0.39
State,South Dakota,12 to 14,1994,Percent,0.18
State,South Dakota,0 to 4,1994,Percent,0.26
State,South Dakota,0 to 4,1995,Percent,0.25
State,South Dakota,0 to 4,1995,Number,52092
State,South Dakota,5 to 11,1995,Number,81396
State,South Dakota,12 to 14,1995,Number,37734
State,South Dakota,Total less than 18,1995,Number,207890
State,South Dakota,15 to 17,1995,Number,36668
State,South Dakota,Total less than 18,1995,Percent,1
State,South Dakota,15 to 17,1995,Percent,0.18
State,South Dakota,12 to 14,1995,Percent,0.18
State,South Dakota,5 to 11,1995,Percent,0.39
State,South Dakota,12 to 14,1996,Number,37034
State,South Dakota,5 to 11,1996,Number,80004
State,South Dakota,0 to 4,1996,Number,51061
State,South Dakota,15 to 17,1996,Percent,0.18
State,South Dakota,Total less than 18,1996,Percent,1
State,South Dakota,15 to 17,1996,Number,37681
State,South Dakota,Total less than 18,1996,Number,205780
State,South Dakota,5 to 11,1996,Percent,0.39
State,South Dakota,12 to 14,1996,Percent,0.18
State,South Dakota,0 to 4,1996,Percent,0.25
State,South Dakota,Total less than 18,1997,Percent,1
State,South Dakota,15 to 17,1997,Percent,0.19
State,South Dakota,12 to 14,1997,Percent,0.18
State,South Dakota,5 to 11,1997,Percent,0.39
State,South Dakota,0 to 4,1997,Percent,0.25
State,South Dakota,5 to 11,1997,Number,79711
State,South Dakota,12 to 14,1997,Number,37057
State,South Dakota,Total less than 18,1997,Number,205978
State,South Dakota,15 to 17,1997,Number,38437
State,South Dakota,0 to 4,1997,Number,50773
State,South Dakota,15 to 17,1998,Percent,0.19
State,South Dakota,Total less than 18,1998,Percent,1
State,South Dakota,15 to 17,1998,Number,38286
State,South Dakota,Total less than 18,1998,Number,204786
State,South Dakota,12 to 14,1998,Number,36581
State,South Dakota,5 to 11,1998,Number,79329
State,South Dakota,0 to 4,1998,Number,50590
State,South Dakota,5 to 11,1998,Percent,0.39
State,South Dakota,12 to 14,1998,Percent,0.18
State,South Dakota,0 to 4,1998,Percent,0.25
State,South Dakota,Total less than 18,1999,Percent,1
State,South Dakota,15 to 17,1999,Percent,0.19
State,South Dakota,0 to 4,1999,Percent,0.25
State,South Dakota,5 to 11,1999,Percent,0.39
State,South Dakota,12 to 14,1999,Percent,0.18
State,South Dakota,12 to 14,1999,Number,36462
State,South Dakota,15 to 17,1999,Number,37899
State,South Dakota,Total less than 18,1999,Number,203737
State,South Dakota,5 to 11,1999,Number,78652
State,South Dakota,0 to 4,1999,Number,50724
State,South Dakota,Total less than 18,2000,Number,202681
State,South Dakota,0 to 4,2000,Number,51041
State,South Dakota,5 to 11,2000,Number,77736
State,South Dakota,12 to 14,2000,Number,36139
State,South Dakota,15 to 17,2000,Number,37765
State,South Dakota,Total less than 18,2000,Percent,1
State,South Dakota,0 to 4,2000,Percent,0.25
State,South Dakota,5 to 11,2000,Percent,0.38
State,South Dakota,12 to 14,2000,Percent,0.18
State,South Dakota,15 to 17,2000,Percent,0.19
State,South Dakota,Total less than 18,2001,Percent,1
